Word	Mystery	Romance	Short	Sci	Family	Horror	Thriller	Sport	Crime	Drama	Fantasy	Western	Animation	Music	Adventure	Action	Comedy	Documentary	Musical	Biography	History
burying	0.05369635091699755	0.11060692002268861	0.006239364719228586	0.048780487804878044	0.0032142181886935144	3.6848762095928698	0.03686897334089619	0.004159576479485726	0.12251843448667046	0.10985063339005485	0.09982983550765738	0.004915863112119494	0.05369635091699755	0.04178483645301569	0.11703535640007565	0.14577424844015882	0.9361377036132504	0.0011344299489506524	0.004915863112119494	0.036679901682737756	0.024957458876914345
business	0.2147854036679902	0.44242768009075445	0.024957458876914345	0.19512195121951217	0.012856872754774058	0.36074872376630734	0.14747589336358477	0.016638305917942905	9.66702847045697	1.8186337441167306	0.3993193420306295	0.019663452448477975	0.2147854036679902	0.16713934581206277	0.4681414256003026	0.5830969937606353	0.25226551605416536	0.0045377197958026095	0.019663452448477975	0.14671960673095102	0.09982983550765738
buys	0.013424087729249388	0.027651730005672153	0.0015598411798071466	0.012195121951219511	0.0008035545471733786	0.02254679523539421	0.009217243335224048	0.0010398941198714315	0.030629608621667616	0.027462658347513713	0.024957458876914345	89.74481870936778	0.013424087729249388	0.010446209113253923	0.02925883910001891	0.036443562110039705	0.05412176214785403	0.0002836074872376631	0.0012289657780298734	0.009169975420684439	0.006239364719228586
cab	5.8251140421656435	0.44242768009075445	0.024957458876914345	0.19512195121951217	0.012856872754774058	0.36074872376630734	0.14747589336358477	0.016638305917942905	9.66702847045697	0.4394025335602194	0.3993193420306295	0.019663452448477975	0.2147854036679902	0.16713934581206277	0.4681414256003026	0.9652846288665584	0.8659481943656645	0.0045377197958026095	0.019663452448477975	0.14671960673095102	0.09982983550765738
cabin	6.397812094727564	0.24886557005104934	0.014038570618264322	0.10975609756097561	0.007231990924560408	3.1309435191031736	10.13765604471787	0.00935904707884288	0.2756664775950085	0.24716392512762336	0.22461712989222915	0.01106069200226886	0.12081678956324447	0.0940158820192853	0.26332955190017016	0.3279920589903573	0.48709585933068633	0.0025524673851389677	0.01106069200226886	0.08252977878615995	0.05615428247305729
calhoun	0.12081678956324447	0.24886557005104934	0.014038570618264322	0.10975609756097561	0.007231990924560408	0.20292115711854797	0.08295519001701646	0.00935904707884288	0.2756664775950085	0.24716392512762336	0.22461712989222915	0.01106069200226886	6.397812094727564	0.0940158820192853	2.0608524382760454	0.3279920589903573	0.5400798476858537	0.0025524673851389677	0.01106069200226886	0.08252977878615995	0.05615428247305729
california	0.013424087729249388	0.027651730005672153	0.0015598411798071466	0.012195121951219511	0.0008035545471733786	0.02254679523539421	0.009217243335224048	0.0010398941198714315	2.9915349584159068	0.027462658347513713	0.024957458876914345	0.0012289657780298734	0.013424087729249388	0.010446209113253923	0.02925883910001891	0.036443562110039705	0.05412176214785403	0.0002836074872376631	0.0012289657780298734	0.009169975420684439	0.006239364719228586
call	0.05369635091699755	0.11060692002268861	0.006239364719228586	0.048780487804878044	0.0032142181886935144	0.09018718094157684	0.03686897334089619	0.004159576479485726	2.4167571176142424	0.10985063339005485	0.09982983550765738	0.004915863112119494	0.05369635091699755	0.04178483645301569	0.11703535640007565	1.8612952168794155	0.21648704859141613	0.0011344299489506524	0.004915863112119494	0.036679901682737756	0.024957458876914345
called	0.33560219323123464	0.6912932501418037	0.03899602949517868	6.082655826558266	0.020088863679334466	2.158358909536148	0.2304310833806012	0.025997352996785784	1.0599788986692622	0.6865664586878427	0.6239364719228588	0.030724144450746838	0.33560219323123464	0.2611552278313481	0.7314709775004727	0.6266100211902491	0.07269470871818494	0.007090187180941577	0.030724144450746838	0.229249385517111	0.1559841179807147
calling	0.013424087729249388	3.379218681572624	0.0015598411798071466	0.012195121951219511	0.0008035545471733786	0.02254679523539421	0.009217243335224048	0.0010398941198714315	0.030629608621667616	0.027462658347513713	0.024957458876914345	0.0012289657780298734	0.013424087729249388	0.010446209113253923	0.02925883910001891	0.036443562110039705	0.05412176214785403	0.0002836074872376631	0.0012289657780298734	0.009169975420684439	0.006239364719228586
calvin	0.013424087729249388	0.027651730005672153	0.0015598411798071466	0.012195121951219511	0.0008035545471733786	0.02254679523539421	0.009217243335224048	0.0010398941198714315	0.030629608621667616	0.027462658347513713	0.024957458876914345	89.74481870936778	0.013424087729249388	0.010446209113253923	0.02925883910001891	0.036443562110039705	0.05412176214785403	0.0002836074872376631	0.0012289657780298734	0.009169975420684439	0.006239364719228586
came	6.397812094727564	0.24886557005104934	0.014038570618264322	7.220867208672087	0.007231990924560408	0.20292115711854797	0.08295519001701646	0.00935904707884288	0.2756664775950085	0.24716392512762336	0.22461712989222915	0.01106069200226886	0.12081678956324447	0.0940158820192853	2.0608524382760454	0.3279920589903573	0.48709585933068633	0.0025524673851389677	0.01106069200226886	0.08252977878615995	0.05615428247305729
